ano,rodada,data,mandante,visitante,gols_mandante,gols_visitante
2021,12,17/07/2021,Fluminense,Grêmio,0,1
2021,12,18/07/2021,Chapecoense,Cuiabá,2,3
2021,12,18/07/2021,Atlético-GO,Palmeiras,0,3
2021,12,18/07/2021,Bahia,Flamengo,0,5
2021,12,18/07/2021,Internacional,Juventude,1,0
2021,12,18/07/2021,Bragantino,Santos,2,2
2021,12,19/07/2021,América-MG,Sport,0,1
2021,13,24/07/2021,Grêmio,América-MG,1,1
2021,13,24/07/2021,Palmeiras,Fluminense,1,0
2021,13,25/07/2021,Atlético-MG,Bahia,3,0
2021,13,25/07/2021,Flamengo,São Paulo,5,1
2021,13,25/07/2021,Fortaleza,Bragantino,1,0
2021,13,25/07/2021,Santos,Atlético-GO,0,1
2021,13,25/07/2021,Athletico-PR,Internacional,2,1
2021,13,25/07/2021,Sport,Ceará,0,0
2021,13,26/07/2021,Juventude,Chapecoense,1,0
2021,13,26/07/2021,Cuiabá,Corinthians,1,2
2021,14,31/07/2021,São Paulo,Palmeiras,0,0
2021,14,31/07/2021,Internacional,Cuiabá,0,0
2021,14,31/07/2021,Bragantino,Grêmio,1,0
2021,14,01/08/2021,Corinthians,Flamengo,1,3
2021,14,01/08/2021,Atlético-MG,Athletico-PR,2,0
2021,14,01/08/2021,Bahia,Sport,0,1
2021,14,01/08/2021,Chapecoense,Santos,0,1
2021,14,01/08/2021,Ceará,Fortaleza,3,1
2021,14,01/08/2021,Atlético-GO,América-MG,1,1
2021,14,02/09/2021,Fluminense,Juventude,1,1
2021,15,06/08/2021,Sport,Bragantino,0,0
2021,15,07/08/2021,Athletico-PR,São Paulo,1,2
2021,15,07/08/2021,Palmeiras,Fortaleza,2,3
2021,15,07/08/2021,Cuiabá,Bahia,1,1
2021,15,08/08/2021,Santos,Corinthians,0,0
2021,15,08/08/2021,América-MG,Fluminense,1,0
2021,15,08/08/2021,Juventude,Atlético-MG,1,2
2021,15,08/08/2021,Flamengo,Internacional,0,4
2021,15,08/08/2021,Ceará,Atlético-GO,0,0
2021,15,09/08/2021,Grêmio,Chapecoense,2,1
2021,16,14/08/2021,Bragantino,Juventude,1,2
2021,16,14/08/2021,Atlético-MG,Palmeiras,2,0
2021,16,14/08/2021,São Paulo,Grêmio,2,1
2021,16,15/08/2021,Flamengo,Sport,2,0
2021,16,15/08/2021,Corinthians,Ceará,3,1
2021,16,15/08/2021,Fortaleza,Santos,1,1
2021,16,15/08/2021,Bahia,Atlético-GO,1,2
2021,16,15/08/2021,Cuiabá,Athletico-PR,1,0
2021,16,15/08/2021,Internacional,Fluminense,4,2
2021,16,16/08/2021,Chapecoense,América-MG,1,1
2021,17,21/08/2021,Atlético-GO,Chapecoense,1,1
2021,17,21/08/2021,Grêmio,Bahia,2,0
2021,17,21/08/2021,Juventude,Fortaleza,1,1
2021,17,22/08/2021,Palmeiras,Cuiabá,0,2
2021,17,22/08/2021,Ceará,Flamengo,1,1
2021,17,22/08/2021,Athletico-PR,Corinthians,0,1
2021,17,22/08/2021,Santos,Internacional,2,2
2021,17,22/08/2021,Sport,São Paulo,0,1
2021,17,23/08/2021,Fluminense,Atlético-MG,1,1
2021,17,23/08/2021,América-MG,Bragantino,0,2
2021,18,28/08/2021,Sport,Chapecoense,0,0
2021,18,28/08/2021,Santos,Flamengo,0,4
2021,18,28/08/2021,Palmeiras,Athletico-PR,2,1
2021,18,28/08/2021,Grêmio,Corinthians,0,1
2021,18,29/08/2021,América-MG,Ceará,2,0
2021,18,29/08/2021,Juventude,São Paulo,1,1
2021,18,29/08/2021,Atlético-GO,Internacional,0,0
2021,18,29/08/2021,Bragantino,Atlético-MG,1,1
2021,18,30/08/2021,Fluminense,Bahia,2,0
2021,18,30/08/2021,Fortaleza,Cuiabá,0,0
2021,19,04/09/2021,Bahia,Fortaleza,4,2
2021,19,04/09/2021,Cuiabá,Santos,2,1
2021,19,05/09/2021,Athletico-PR,Sport,0,0
2021,19,07/09/2021,Corinthians,Juventude,1,1
2021,19,07/09/2021,Chapecoense,Fluminense,1,2
2021,19,22/09/2021,São Paulo,América-MG,0,0
2021,19,20/10/2021,Ceará,Palmeiras,1,2
2021,19,21/10/2021,Internacional,Bragantino,1,1
2021,19,03/11/2021,Atlético-MG,Grêmio,2,1
2021,19,05/11/2021,Flamengo,Atlético-GO,2,0
2021,20,11/09/2021,América-MG,Athletico-PR,2,0
2021,20,11/09/2021,Juventude,Cuiabá,1,2
2021,20,11/09/2021,Bragantino,Chapecoense,1,2
2021,20,11/09/2021,Santos,Bahia,0,0
2021,20,12/09/2021,Grêmio,Ceará,2,0
2021,20,12/09/2021,Palmeiras,Flamengo,1,3
2021,20,12/09/2021,Fortaleza,Atlético-MG,0,2
2021,20,12/09/2021,Atlético-GO,Corinthians,1,1
2021,20,12/09/2021,Fluminense,São Paulo,2,1
2021,20,13/09/2021,Sport,Internacional,0,1
2021,21,18/09/2021,Chapecoense,Palmeiras,0,2
2021,21,18/09/2021,Athletico-PR,Juventude,2,1
2021,21,18/09/2021,Atlético-MG,Sport,3,0
2021,21,18/09/2021,Ceará,Santos,0,0
2021,21,18/09/2021,Bahia,Bragantino,1,1
2021,21,19/09/2021,Internacional,Fortaleza,1,0
2021,21,19/09/2021,São Paulo,Atlético-GO,2,1
2021,21,19/09/2021,Corinthians,América-MG,1,1
2021,21,19/09/2021,Flamengo,Grêmio,0,1
2021,21,20/09/2021,Cuiabá,Fluminense,2,2
2021,22,25/09/2021,Ceará,Chapecoense,1,0
2021,22,25/09/2021,Corinthians,Palmeiras,2,1
2021,22,25/09/2021,São Paulo,Atlético-MG,0,0
2021,22,26/09/2021,América-MG,Flamengo,1,1
2021,22,26/09/2021,Fluminense,Bragantino,2,1
2021,22,26/09/2021,Internacional,Bahia,2,0
2021,22,26/09/2021,Juventude,Santos,3,0
2021,22,26/09/2021,Sport,Fortaleza,0,1
2021,22,26/09/2021,Athletico-PR,Grêmio,4,2
2021,22,26/09/2021,Atlético-GO,Cuiabá,0,0
2021,23,02/10/2021,Fortaleza,Atlético-GO,0,3
2021,23,02/10/2021,Cuiabá,América-MG,0,2
2021,23,02/10/2021,Bragantino,Corinthians,2,2
2021,23,02/10/2021,Atlético-MG,Internacional,1,0
2021,23,03/10/2021,Flamengo,Athletico-PR,3,0
2021,23,03/10/2021,Chapecoense,São Paulo,1,1
2021,23,03/10/2021,Palmeiras,Juventude,1,1
2021,23,03/10/2021,Grêmio,Sport,1,2
2021,23,27/10/2021,Santos,Fluminense,2,0
2021,23,27/10/2021,Bahia,Ceará,1,1
2021,24,05/10/2021,Corinthians,Bahia,3,1
2021,24,06/10/2021,Ceará,Internacional,0,0
2021,24,06/10/2021,Sport,Juventude,3,1
2021,24,06/10/2021,Chapecoense,Atlético-MG,2,2
2021,24,06/10/2021,Atlético-GO,Athletico-PR,0,2
2021,24,06/10/2021,Bragantino,Flamengo,1,1
2021,24,06/10/2021,Fluminense,Fortaleza,0,2
2021,24,06/10/2021,América-MG,Palmeiras,2,1
2021,24,06/10/2021,Grêmio,Cuiabá,2,2
2021,24,07/10/2021,São Paulo,Santos,1,1
2021,25,09/10/2021,Fluminense,Atlético-GO,0,0
2021,25,09/10/2021,Atlético-MG,Ceará,3,1
2021,25,09/10/2021,Sport,Corinthians,1,0
2021,25,09/10/2021,Fortaleza,Flamengo,0,3
2021,25,09/10/2021,Athletico-PR,Bahia,0,2
2021,25,09/10/2021,Palmeiras,Bragantino,2,4
2021,25,09/10/2021,Juventude,América-MG,1,1
2021,25,10/10/2021,Internacional,Chapecoense,5,2
2021,25,10/10/2021,Santos,Grêmio,1,0
2021,25,11/10/2021,Cuiabá,São Paulo,0,0
2021,26,12/10/2021,Bragantino,Atlético-GO,1,0
2021,26,12/10/2021,Bahia,Palmeiras,0,0
2021,26,13/10/2021,Flamengo,Juventude,3,1
2021,26,13/10/2021,Atlético-MG,Santos,3,1
2021,26,13/10/2021,Chapecoense,Athletico-PR,1,1
2021,26,13/10/2021,Fortaleza,Grêmio,1,0
2021,26,13/10/2021,Corinthians,Fluminense,1,0
2021,26,13/10/2021,Internacional,América-MG,3,1
2021,26,14/10/2021,São Paulo,Ceará,1,1
2021,26,14/10/2021,Cuiabá,Sport,1,0
2021,27,16/10/2021,Chapecoense,Fortaleza,1,2
2021,27,16/10/2021,América-MG,Bahia,0,0
2021,27,17/10/2021,Palmeiras,Internacional,1,0
2021,27,17/10/2021,Athletico-PR,Fluminense,0,1
2021,27,17/10/2021,Grêmio,Juventude,3,2
2021,27,17/10/2021,Ceará,Bragantino,2,2
2021,27,17/10/2021,Atlético-GO,Atlético-MG,2,1
2021,27,17/10/2021,Flamengo,Cuiabá,0,0
2021,27,17/10/2021,Sport,Santos,0,0
2021,27,18/10/2021,São Paulo,Corinthians,1,0
2021,28,23/10/2021,Santos,América-MG,0,2
2021,28,23/10/2021,Juventude,Ceará,0,0
2021,28,23/10/2021,Fluminense,Flamengo,3,1
2021,28,23/10/2021,Fortaleza,Athletico-PR,3,0
2021,28,24/10/2021,Atlético-MG,Cuiabá,2,1
2021,28,24/10/2021,Internacional,Corinthians,2,2
2021,28,24/10/2021,Bragantino,São Paulo,1,0
2021,28,24/10/2021,Bahia,Chapecoense,3,0
2021,28,25/10/2021,Atlético-GO,Grêmio,2,0
2021,28,25/10/2021,Palmeiras,Sport,2,1
2021,29,30/10/2021,Athletico-PR,Santos,0,1
2021,29,30/10/2021,Flamengo,Atlético-MG,1,0
2021,29,30/10/2021,Juventude,Bahia,0,0
2021,29,30/10/2021,América-MG,Fortaleza,2,1
2021,29,31/10/2021,Grêmio,Palmeiras,1,3
2021,29,31/10/2021,Ceará,Fluminense,1,0
2021,29,31/10/2021,São Paulo,Internacional,1,0
2021,29,31/10/2021,Sport,Atlético-GO,2,0
2021,29,01/11/2021,Cuiabá,Bragantino,1,0
2021,29,01/11/2021,Corinthians,Chapecoense,1,0
2021,30,06/11/2021,Corinthians,Fortaleza,1,0
2021,30,06/11/2021,Internacional,Grêmio,1,0
2021,30,06/11/2021,Fluminense,Sport,1,0
2021,30,07/11/2021,Santos,Palmeiras,0,2
2021,30,07/11/2021,Atlético-MG,América-MG,1,0
2021,30,07/11/2021,Bragantino,Athletico-PR,0,2
2021,30,07/11/2021,Bahia,São Paulo,1,0
2021,30,07/11/2021,Ceará,Cuiabá,1,0
2021,30,08/11/2021,Chapecoense,Flamengo,2,2
2021,30,23/11/2021,Atlético-GO,Juventude,1,1
2021,31,04/11/2021,Cuiabá,Chapecoense,0,0
2021,31,09/11/2021,Grêmio,Fluminense,1,0
2021,31,10/11/2021,Athletico-PR,Ceará,2,1
2021,31,10/11/2021,Santos,Bragantino,2,0
2021,31,10/11/2021,Atlético-MG,Corinthians,3,0
2021,31,10/11/2021,Palmeiras,Atlético-GO,4,0
2021,31,10/11/2021,Fortaleza,São Paulo,1,1
2021,31,10/11/2021,Sport,América-MG,2,3
2021,31,10/11/2021,Juventude,Internacional,2,1
2021,31,11/11/2021,Flamengo,Bahia,3,0
2021,32,13/11/2021,Atlético-GO,Santos,0,0
2021,32,13/11/2021,América-MG,Grêmio,3,1
2021,32,13/11/2021,Internacional,Athletico-PR,2,1
2021,32,13/11/2021,Bragantino,Fortaleza,3,0
2021,32,13/11/2021,Corinthians,Cuiabá,3,2
2021,32,14/11/2021,São Paulo,Flamengo,0,4
2021,32,14/11/2021,Fluminense,Palmeiras,2,1
2021,32,14/11/2021,Ceará,Sport,2,1
2021,32,14/11/2021,Chapecoense,Juventude,0,2
2021,32,02/12/2021,Bahia,Atlético-MG,2,3
2021,33,16/11/2021,Athletico-PR,Atlético-MG,0,1
2021,33,16/11/2021,Grêmio,Bragantino,3,0
2021,33,17/11/2021,Santos,Chapecoense,2,0
2021,33,17/11/2021,América-MG,Atlético-GO,0,0
2021,33,17/11/2021,Cuiabá,Internacional,1,0
2021,33,17/11/2021,Fortaleza,Ceará,0,4
2021,33,17/11/2021,Palmeiras,São Paulo,0,2
2021,33,17/11/2021,Juventude,Fluminense,1,0
2021,33,17/11/2021,Flamengo,Corinthians,1,0
2021,33,18/11/2021,Sport,Bahia,1,0
2021,34,28/10/2021,Bragantino,Sport,3,0
2021,34,20/11/2021,Atlético-MG,Juventude,2,0
2021,34,20/11/2021,Fortaleza,Palmeiras,1,0
2021,34,20/11/2021,Chapecoense,Grêmio,1,3
2021,34,20/11/2021,Atlético-GO,Ceará,1,1
2021,34,20/11/2021,Internacional,Flamengo,1,2
2021,34,21/11/2021,Corinthians,Santos,2,0
2021,34,21/11/2021,Fluminense,América-MG,2,0
2021,34,21/11/2021,Bahia,Cuiabá,0,0
2021,34,24/11/2021,São Paulo,Athletico-PR,0,0
2021,35,23/11/2021,Palmeiras,Atlético-MG,2,2
2021,35,24/11/2021,Fluminense,Internacional,1,0
2021,35,25/11/2021,Santos,Fortaleza,2,0
2021,35,25/11/2021,Ceará,Corinthians,2,1
2021,35,29/11/2021,Atlético-GO,Bahia,2,1
2021,35,30/11/2021,Juventude,Bragantino,1,0
2021,35,30/11/2021,América-MG,Chapecoense,3,0
2021,35,02/12/2021,Grêmio,São Paulo,3,0
2021,35,03/12/2021,Athletico-PR,Cuiabá,1,0
2021,35,03/12/2021,Sport,Flamengo,1,1
2021,36,26/11/2021,Bahia,Grêmio,3,1
2021,36,27/11/2021,Bragantino,América-MG,1,1
2021,36,27/11/2021,São Paulo,Sport,2,0
2021,36,28/11/2021,Corinthians,Athletico-PR,1,0
2021,36,28/11/2021,Atlético-MG,Fluminense,2,1
2021,36,28/11/2021,Internacional,Santos,1,1
2021,36,30/11/2021,Flamengo,Ceará,2,1
2021,36,30/11/2021,Cuiabá,Palmeiras,1,3
2021,36,03/12/2021,Chapecoense,Atlético-GO,0,1
2021,36,03/12/2021,Fortaleza,Juventude,1,0
2021,37,05/12/2021,Corinthians,Grêmio,1,1
2021,37,05/12/2021,Atlético-MG,Bragantino,4,3
2021,37,05/12/2021,Bahia,Fluminense,2,0
2021,37,05/12/2021,Ceará,América-MG,0,0
2021,37,06/12/2021,São Paulo,Juventude,3,1
2021,37,06/12/2021,Athletico-PR,Palmeiras,0,0
2021,37,06/12/2021,Flamengo,Santos,0,1
2021,37,06/12/2021,Internacional,Atlético-GO,1,2
2021,37,06/12/2021,Cuiabá,Fortaleza,1,0
2021,37,06/12/2021,Chapecoense,Sport,0,1
2021,38,09/12/2021,Fluminense,Chapecoense,3,0
2021,38,09/12/2021,Palmeiras,Ceará,1,0
2021,38,09/12/2021,Santos,Cuiabá,1,1
2021,38,09/12/2021,América-MG,São Paulo,2,0
2021,38,09/12/2021,Grêmio,Atlético-MG,4,3
2021,38,09/12/2021,Fortaleza,Bahia,2,1
2021,38,09/12/2021,Sport,Athletico-PR,1,1
2021,38,09/12/2021,Bragantino,Internacional,1,0
2021,38,09/12/2021,Juventude,Corinthians,1,0
2021,38,09/12/2021,Atlético-GO,Flamengo,2,0
2022,1,09/04/2022,Fluminense,Santos,0,0
2022,1,09/04/2022,Atlético-GO,Flamengo,1,1
2022,1,09/04/2022,Palmeiras,Ceará,2,3
2022,1,10/04/2022,Coritiba,Goiás,3,0
2022,1,10/04/2022,Atlético-MG,Internacional,2,0
2022,1,10/04/2022,Botafogo,Corinthians,1,3
2022,1,10/04/2022,Fortaleza,Cuiabá,0,1
2022,1,10/04/2022,São Paulo,Athletico-PR,4,0
2022,1,10/04/2022,Avaí,América-MG,1,0
2022,1,11/04/2022,Juventude,Bragantino,2,2
2022,2,16/04/2022,Goiás,Palmeiras,1,1
2022,2,16/04/2022,América-MG,Juventude,4,1
2022,2,16/04/2022,Corinthians,Avaí,3,0
2022,2,16/04/2022,Cuiabá,Fluminense,0,1
2022,2,17/04/2022,Santos,Coritiba,2,1
2022,2,17/04/2022,Flamengo,São Paulo,3,1
2022,2,17/04/2022,Bragantino,Atlético-GO,4,0
2022,2,17/04/2022,Internacional,Fortaleza,2,1
2022,2,17/04/2022,Athletico-PR,Atlético-MG,0,1
2022,2,17/04/2022,Ceará,Botafogo,1,3
2022,3,23/04/2022,Bragantino,São Paulo,1,1
2022,3,23/04/2022,Athletico-PR,Flamengo,1,0
2022,3,23/04/2022,Fluminense,Internacional,0,1
2022,3,23/04/2022,Palmeiras,Corinthians,3,0
2022,3,23/04/2022,Atlético-MG,Coritiba,2,2
2022,3,24/04/2022,Santos,América-MG,3,0
2022,3,24/04/2022,Juventude,Cuiabá,0,1
2022,3,24/04/2022,Atlético-GO,Botafogo,1,1
2022,3,25/04/2022,Avaí,Goiás,3,2
2022,3,01/06/2022,Fortaleza,Ceará,0,1
2022,4,20/04/2022,Flamengo,Palmeiras,0,0
2022,4,30/04/2022,América-MG,Athletico-PR,1,0
2022,4,30/04/2022,Ceará,Bragantino,0,1
2022,4,30/04/2022,Goiás,Atlético-MG,2,2
2022,4,30/04/2022,Cuiabá,Atlético-GO,1,1
2022,4,01/05/2022,Botafogo,Juventude,1,1
2022,4,01/05/2022,Corinthians,Fortaleza,1,0
2022,4,01/05/2022,Coritiba,Fluminense,3,2
2022,4,01/05/2022,Internacional,Avaí,0,0
2022,4,02/05/2022,São Paulo,Santos,2,1
2022,5,07/05/2022,Atlético-MG,América-MG,1,2
2022,5,07/05/2022,Athletico-PR,Ceará,1,0
2022,5,08/05/2022,Flamengo,Botafogo,0,1
2022,5,08/05/2022,Palmeiras,Fluminense,1,1
2022,5,08/05/2022,Atlético-GO,Goiás,0,1
2022,5,08/05/2022,Bragantino,Corinthians,0,1
2022,5,08/05/2022,Santos,Cuiabá,4,1
2022,5,08/05/2022,Juventude,Internacional,1,1
2022,5,08/05/2022,Fortaleza,São Paulo,1,1
2022,5,09/05/2022,Avaí,Coritiba,2,1
2022,6,14/05/2022,Palmeiras,Bragantino,2,0
2022,6,14/05/2022,Ceará,Flamengo,2,2
2022,6,14/05/2022,Atlético-MG,Atlético-GO,2,0
2022,6,14/05/2022,Internacional,Corinthians,2,2
2022,6,14/05/2022,Fluminense,Athletico-PR,2,1
2022,6,15/05/2022,São Paulo,Cuiabá,2,1
2022,6,15/05/2022,Coritiba,América-MG,1,0
2022,6,15/05/2022,Botafogo,Fortaleza,3,1
2022,6,15/05/2022,Avaí,Juventude,1,2
2022,6,15/05/2022,Goiás,Santos,1,0
2022,7,11/05/2022,Bragantino,Atlético-MG,1,1
2022,7,21/05/2022,Flamengo,Goiás,1,0
2022,7,21/05/2022,Atlético-GO,Coritiba,2,0
2022,7,21/05/2022,Santos,Ceará,0,0
2022,7,21/05/2022,Juventude,Palmeiras,0,3
2022,7,21/05/2022,América-MG,Botafogo,1,1
2022,7,21/05/2022,Cuiabá,Internacional,1,1
2022,7,22/05/2022,Corinthians,São Paulo,1,1
2022,7,22/05/2022,Fortaleza,Fluminense,0,1
2022,7,22/05/2022,Athletico-PR,Avaí,2,1
2022,8,28/05/2022,Goiás,Bragantino,1,1
2022,8,28/05/2022,São Paulo,Ceará,2,2
2022,8,28/05/2022,Fortaleza,Juventude,1,1
2022,8,29/05/2022,Santos,Palmeiras,0,1
2022,8,29/05/2022,Coritiba,Botafogo,1,0
2022,8,29/05/2022,Fluminense,Flamengo,1,2
2022,8,29/05/2022,Corinthians,América-MG,1,1
2022,8,29/05/2022,Cuiabá,Athletico-PR,0,1
2022,8,29/05/2022,Atlético-MG,Avaí,2,1
2022,8,30/05/2022,Internacional,Atlético-GO,1,1
2022,9,04/06/2022,América-MG,Cuiabá,2,1
2022,9,04/06/2022,Ceará,Coritiba,1,1
2022,9,04/06/2022,Avaí,São Paulo,1,1
2022,9,04/06/2022,Athletico-PR,Santos,2,2
2022,9,04/06/2022,Atlético-GO,Corinthians,0,1
2022,9,05/06/2022,Juventude,Fluminense,1,0
2022,9,05/06/2022,Flamengo,Fortaleza,1,2
2022,9,05/06/2022,Palmeiras,Atlético-MG,0,0
2022,9,05/06/2022,Bragantino,Internacional,0,2
2022,9,06/06/2022,Botafogo,Goiás,1,2
2022,10,07/06/2022,Cuiabá,Corinthians,1,0
2022,10,08/06/2022,América-MG,Ceará,0,2
2022,10,08/06/2022,Juventude,Athletico-PR,1,3
2022,10,08/06/2022,Bragantino,Flamengo,1,0
2022,10,08/06/2022,Atlético-GO,Avaí,2,1
2022,10,08/06/2022,Fluminense,Atlético-MG,5,3
2022,10,08/06/2022,Santos,Internacional,1,1
2022,10,09/06/2022,Palmeiras,Botafogo,4,0
2022,10,09/06/2022,Fortaleza,Goiás,1,1
2022,10,09/06/2022,Coritiba,São Paulo,1,1
2022,11,11/06/2022,Corinthians,Juventude,2,0
2022,11,11/06/2022,Atlético-MG,Santos,1,1
2022,11,11/06/2022,Fluminense,Atlético-GO,0,2
2022,11,11/06/2022,Cuiabá,Bragantino,1,1
2022,11,11/06/2022,Internacional,Flamengo,3,1
2022,11,12/06/2022,São Paulo,América-MG,1,0
2022,11,12/06/2022,Goiás,Ceará,1,1
2022,11,12/06/2022,Coritiba,Palmeiras,0,2
2022,11,12/06/2022,Fortaleza,Athletico-PR,0,0
2022,11,13/06/2022,Botafogo,Avaí,0,1
2022,12,14/06/2022,Juventude,Santos,1,2
2022,12,15/06/2022,Bragantino,Coritiba,4,2
2022,12,15/06/2022,Ceará,Atlético-MG,0,0
2022,12,15/06/2022,Flamengo,Cuiabá,2,0
2022,12,15/06/2022,Goiás,Internacional,1,2
2022,12,15/06/2022,América-MG,Fluminense,0,0
2022,12,15/06/2022,Athletico-PR,Corinthians,1,1
2022,12,16/06/2022,Botafogo,São Paulo,1,0
2022,12,16/06/2022,Palmeiras,Atlético-GO,4,2
2022,12,16/06/2022,Avaí,Fortaleza,3,2
2022,13,18/06/2022,Fluminense,Avaí,2,0
2022,13,18/06/2022,São Paulo,Palmeiras,1,2
2022,13,18/06/2022,Corinthians,Goiás,1,0
2022,13,18/06/2022,Internacional,Botafogo,2,3
2022,13,18/06/2022,Fortaleza,América-MG,1,0
2022,13,18/06/2022,Cuiabá,Ceará,0,0
2022,13,18/06/2022,Santos,Bragantino,2,2
2022,13,19/06/2022,Atlético-MG,Flamengo,2,0
2022,13,19/06/2022,Coritiba,Athletico-PR,0,1
2022,13,19/06/2022,Atlético-GO,Juventude,3,1
2022,14,24/06/2022,Internacional,Coritiba,3,0
2022,14,25/06/2022,Athletico-PR,Bragantino,4,2
2022,14,25/06/2022,Flamengo,América-MG,3,0
2022,14,25/06/2022,São Paulo,Juventude,0,0
2022,14,25/06/2022,Corinthians,Santos,0,0
2022,14,25/06/2022,Botafogo,Fluminense,0,1
2022,14,25/06/2022,Avaí,Palmeiras,2,2
2022,14,25/06/2022,Atlético-MG,Fortaleza,3,2
2022,14,26/06/2022,Ceará,Atlético-GO,1,1
2022,14,26/06/2022,Goiás,Cuiabá,1,0
2022,15,02/07/2022,Juventude,Atlético-MG,1,2
2022,15,02/07/2022,Fluminense,Corinthians,4,0
2022,15,02/07/2022,Bragantino,Botafogo,0,1
2022,15,02/07/2022,Santos,Flamengo,1,2
2022,15,02/07/2022,Ceará,Internacional,1,1
2022,15,02/07/2022,Avaí,Cuiabá,1,2
2022,15,02/07/2022,Coritiba,Fortaleza,2,1
2022,15,02/07/2022,Palmeiras,Athletico-PR,0,2
2022,15,03/07/2022,Atlético-GO,São Paulo,1,2
2022,15,03/07/2022,América-MG,Goiás,1,0
2022,16,09/07/2022,Bragantino,Avaí,4,0
2022,16,09/07/2022,Fluminense,Ceará,2,1
2022,16,09/07/2022,Goiás,Athletico-PR,2,1
2022,16,10/07/2022,Coritiba,Juventude,2,2
2022,16,10/07/2022,Corinthians,Flamengo,1,0
2022,16,10/07/2022,Atlético-MG,São Paulo,0,0
2022,16,10/07/2022,Santos,Atlético-GO,1,0
2022,16,10/07/2022,Fortaleza,Palmeiras,0,0
2022,16,10/07/2022,Cuiabá,Botafogo,2,0
2022,16,11/07/2022,Internacional,América-MG,1,0
2022,17,16/07/2022,Athletico-PR,Internacional,0,0
2022,17,16/07/2022,Flamengo,Coritiba,2,0
2022,17,16/07/2022,Avaí,Santos,1,0
2022,17,16/07/2022,Ceará,Corinthians,3,1
2022,17,17/07/2022,Juventude,Goiás,0,0
2022,17,17/07/2022,São Paulo,Fluminense,2,2
2022,17,17/07/2022,Botafogo,Atlético-MG,0,1
2022,17,17/07/2022,Atlético-GO,Fortaleza,0,1
2022,17,17/07/2022,América-MG,Bragantino,0,3
2022,17,18/07/2022,Palmeiras,Cuiabá,1,0
2022,18,19/07/2022,Ceará,Avaí,1,0
2022,18,20/07/2022,Bragantino,Fortaleza,2,1
2022,18,20/07/2022,Goiás,Fluminense,2,3
2022,18,20/07/2022,Athletico-PR,Atlético-GO,4,1
2022,18,20/07/2022,Flamengo,Juventude,4,0
2022,18,20/07/2022,Internacional,São Paulo,3,3
2022,18,20/07/2022,Corinthians,Coritiba,3,1
2022,18,20/07/2022,Santos,Botafogo,2,0
2022,18,21/07/2022,Cuiabá,Atlético-MG,1,1
2022,18,21/07/2022,América-MG,Palmeiras,0,1
2022,19,23/07/2022,São Paulo,Goiás,3,3
2022,19,23/07/2022,Fortaleza,Santos,0,0
2022,19,23/07/2022,Botafogo,Athletico-PR,2,0
2022,19,24/07/2022,Avaí,Flamengo,1,2
2022,19,24/07/2022,Fluminense,Bragantino,2,1
2022,19,24/07/2022,Palmeiras,Internacional,2,1
2022,19,24/07/2022,Juventude,Ceará,1,0
2022,19,24/07/2022,Atlético-MG,Corinthians,1,2
2022,19,24/07/2022,Atlético-GO,América-MG,0,1
2022,19,25/07/2022,Coritiba,Cuiabá,1,0
2022,20,30/07/2022,Ceará,Palmeiras,1,2
2022,20,30/07/2022,Goiás,Coritiba,1,0
2022,20,30/07/2022,Corinthians,Botafogo,1,0
2022,20,30/07/2022,Flamengo,Atlético-GO,4,1
2022,20,31/07/2022,Internacional,Atlético-MG,3,0
2022,20,31/07/2022,Athletico-PR,São Paulo,1,0
2022,20,31/07/2022,América-MG,Avaí,3,1
2022,20,31/07/2022,Cuiabá,Fortaleza,0,1
2022,20,31/07/2022,Bragantino,Juventude,1,0
2022,20,01/08/2022,Santos,Fluminense,2,2
2022,21,06/08/2022,Botafogo,Ceará,1,1
2022,21,06/08/2022,Juventude,América-MG,0,1
2022,21,06/08/2022,Fortaleza,Internacional,3,0
2022,21,06/08/2022,Atlético-GO,Bragantino,2,1
2022,21,06/08/2022,Avaí,Corinthians,1,1
2022,21,06/08/2022,São Paulo,Flamengo,0,2
2022,21,07/08/2022,Fluminense,Cuiabá,1,0
2022,21,07/08/2022,Palmeiras,Goiás,3,0
2022,21,07/08/2022,Atlético-MG,Athletico-PR,2,3
2022,21,08/08/2022,Coritiba,Santos,1,2
2022,22,13/08/2022,Goiás,Avaí,1,1
2022,22,13/08/2022,América-MG,Santos,1,0
2022,22,13/08/2022,Corinthians,Palmeiras,0,1
2022,22,13/08/2022,Cuiabá,Juventude,1,0
2022,22,13/08/2022,Botafogo,Atlético-GO,0,0
2022,22,14/08/2022,Coritiba,Atlético-MG,0,1
2022,22,14/08/2022,Flamengo,Athletico-PR,5,0
2022,22,14/08/2022,São Paulo,Bragantino,3,0
2022,22,14/08/2022,Ceará,Fortaleza,0,1
2022,22,14/08/2022,Internacional,Fluminense,3,0
2022,23,20/08/2022,Atlético-MG,Goiás,0,1
2022,23,20/08/2022,Fluminense,Coritiba,5,2
2022,23,21/08/2022,Juventude,Botafogo,2,2
2022,23,21/08/2022,Palmeiras,Flamengo,1,1
2022,23,21/08/2022,Bragantino,Ceará,1,1
2022,23,21/08/2022,Santos,São Paulo,1,0
2022,23,21/08/2022,Fortaleza,Corinthians,1,0
2022,23,21/08/2022,Atlético-GO,Cuiabá,1,1
2022,23,21/08/2022,Athletico-PR,América-MG,1,1
2022,23,22/08/2022,Avaí,Internacional,0,1
